date,code,totalCnt,forignerHaveLimit,forignerHaveCnt,min52week,max52week,per,eps,per_eps_date,estimate_per,estimate_eps,pbr,bps,pbr_bps_date,dvr
2021.03.23 기준(장마감),096770,92465564,92465564,20869803,327500,61500,0,-23185,2020.12,59.00,3437,1.16,173957,2020.12,0
2021.03.23 기준(장마감),055550,516599554,516599554,308239998,37850,22250,5.32,6742,2020.12,5.00,6937,0.44,82515,2020.12,4.18
2021.03.23 기준(장마감),034730,70360297,70360297,14996315,360500,109500,90.82,2670,2020.12,16.00,15484,0.74,329780,2020.12,2.89
2021.03.23 기준(장마감),032830,200000000,200000000,25534705,87400,37100,15.30,4979,2020.09,10.00,7793,0.36,210200,2020.09,3.28
2021.03.23 기준(장마감),003550,172557131,172557131,60486284,119000,46350,10.33,8334,2020.12,8.00,11146,0.75,115254,2020.12,2.90
2021.03.23 기준(장마감),090430,58458490,58458490,19105095,254000,149000,494.11,509,2020.12,53.00,4724,3.86,65223,2020.12,0.32
2021.03.23 기준(장마감),015760,641964077,256785634,106517077,30050,17500,7.33,3102,2020.12,19.00,1215,0.21,107945,2020.12,5.34
2021.03.23 기준(장마감),018260,77377800,77377800,9480227,229500,137000,32.37,5731,2020.12,21.00,9011,2.15,86219,2020.12,1.29
2021.03.23 기준(장마감),009150,74693696,74693696,26042370,223000,92000,23.77,7783,2020.12,17.00,11196,2.42,76406,2020.12,0.76
2021.03.23 기준(장마감),086790,300242062,300242062,205841134,42800,18600,5.02,8176,2020.09,5.00,9094,0.39,104821,2020.09,4.51
2021.03.23 기준(장마감),003670,77463220,77463220,5474084,184500,35385,310.20,461,2020.12,101.00,1411,9.17,15589,2020.12,0.20
2021.03.23 기준(장마감),033780,137292497,137292497,54910080,89500,63400,9.41,8535,2020.12,10.00,8335,1.10,72831,2020.12,5.98
2021.03.23 기준(장마감),251270,85940234,85940234,20294438,204500,90400,34.41,3647,2020.12,30.00,4202,1.90,66080,2020.12,0.61
2021.03.23 기준(장마감),011170,34275419,34275419,9017992,338000,140500,67.06,4623,2020.12,9.00,35012,0.83,374803,2020.12,1.16
2021.03.23 기준(장마감),018880,533800000,533800000,104506771,20200,8140,69.96,263,2020.09,27.00,687,4.58,4015,2020.09,1.74
2021.03.23 기준(장마감),011200,330762638,330762638,39163836,27000,2210,74.09,384,2020.12,5.00,6243,5.51,5164,2020.12,0
2021.03.23 기준(장마감),010950,112582792,112582792,85468318,92300,49100,0,-6827,2020.12,16.00,5068,1.64,48810,2020.12,0
2021.03.23 기준(장마감),000810,47374837,47374837,21878516,212000,132000,13.53,13677,2020.09,11.00,16730,0.52,357348,2020.09,4.76
2021.03.23 기준(장마감),009830,191278497,191278497,32281271,58740,9140,23.68,1843,2020.12,13.00,3467,1.23,35553,2020.12,0
2021.03.23 기준(장마감),326030,78313250,78313250,7306772,269500,98000,0,-3442,2020.12,0,0,21.69,4840,2020.12,0
2021.03.23 기준(장마감),009540,70773116,70773116,12076356,124500,69400,0,-11781,2020.12,75.00,1550,0.75,154230,2020.12,0
2021.03.23 기준(장마감),034220,357815700,357815700,85819648,25350,9500,0,-250,2020.12,9.00,2471,0.70,31863,2020.12,0
2021.03.23 기준(장마감),352820,35623760,35623760,2779106,351000,141000,0,0,2020.12,46.00,4797,0,0,2020.12,0
2021.03.23 기준(장마감),010130,18870000,18870000,4221962,467000,302000,13.37,30363,2020.12,12.00,35128,1.03,394347,2020.12,3.69
2021.03.23 기준(장마감),316140,722267683,722267683,185108986,10750,6570,5.39,1865,2020.09,4.00,2296,0.32,31502,2020.09,3.58
2021.03.23 기준(장마감),086280,37500000,37500000,12456655,235000,73400,11.88,16165,2020.12,12.00,16069,1.42,135079,2020.12,1.82
2021.03.23 기준(장마감),011780,30467691,30467691,8284109,293500,53500,13.39,17405,2020.12,8.00,28609,2.06,112845,2020.12,1.80
2021.03.23 기준(장마감),030200,261111808,127944788,111647496,27350,17500,10.60,2520,2020.12,9.00,3034,0.46,58008,2020.12,5.06
2021.03.23 기준(장마감),024110,738664360,738664360,85556698,10150,6160,4.60,1958,2020.09,4.00,2006,0.30,29815,2020.09,0
2021.03.23 기준(장마감),097950,15054186,15054186,3734941,474000,175500,10.19,41851,2020.12,12.00,35451,1.30,329172,2020.12,0.94
2021.03.23 기준(장마감),006800,645316408,645316408,94163605,11100,3665,10.02,957,2020.09,9.00,1054,0.66,14496,2020.09,2.09
2021.03.23 기준(장마감),004020,133445785,133445785,26556203,49550,13300,0,-3222,2020.12,18.00,2414,0.35,124257,2020.12,1.15
2021.03.23 기준(장마감),035250,213940500,213940500,47398571,27400,16400,0,-888,2020.09,53.00,504,1.66,16215,2020.09,0
2021.03.23 기준(장마감),019170,52984990,52984990,6312925,214000,8210,1024.51,102,2020.09,0,0,14.02,7454,2020.09,0.10
2021.03.23 기준(장마감),161390,123875069,123875069,51307438,54000,15500,21.29,2078,2020.09,10.00,4628,0.73,60301,2020.09,1.47
2021.03.23 기준(장마감),032640,436611361,213939571,128098167,14250,9370,11.27,1069,2020.12,8.00,1520,0.71,16891,2020.12,3.73
2021.03.23 기준(장마감),002790,82458180,82458180,16320664,67500,43550,589.81,108,2020.12,42.00,1519,1.76,36218,2020.12,0.36
2021.03.23 기준(장마감),271560,39536132,39536132,16863464,164500,94100,19.13,6768,2020.12,17.00,7848,2.80,46294,2020.12,0.58
2021.03.23 기준(장마감),011070,23667107,23667107,7197077,238000,94600,20.60,9977,2020.12,9.00,22226,2.00,102588,2020.12,0.34
2021.03.23 기준(장마감),139480,27875819,27875819,8406791,191500,98800,13.33,12979,2020.12,14.00,12553,0.51,336509,2020.12,1.16
2021.03.23 기준(장마감),000720,111355765,111355765,21467403,46500,19850,39.44,1098,2020.12,11.00,3839,0.73,59502,2020.12,1.39
2021.03.23 기준(장마감),071050,55725992,55725992,17578927,96200,32850,7.91,10929,2020.09,6.00,15551,0.95,91165,2020.09,3.47
2021.03.23 기준(장마감),003490,174209713,87087437,19673194,31950,9401,0,-1185,2020.12,-281.00,-97,1.93,14170,2020.12,0
2021.03.23 기준(장마감),021240,73799619,73799619,43345567,93300,47200,13.25,4839,2020.09,11.00,6007,3.25,19700,2020.09,1.87
2021.03.23 기준(장마감),034020,374637429,374637429,39918635,17700,2324,0,-4636,2020.09,0,0,1.77,6664,2020.09,0
2021.03.23 기준(장마감),006280,11686538,11686538,2157000,538000,109500,53.28,6935,2020.12,54.00,6883,3.77,98003,2020.12,0.41
2021.03.23 기준(장마감),000100,69972959,69972959,13496069,81000,37415,22.52,2709,2020.12,37.00,1667,2.17,28119,2020.12,0.63
2021.03.23 기준(장마감),267250,15798617,15798617,2774624,327500,160500,0,-7631,2020.12,74.00,3570,2.92,90716,2020.12,1.40
2021.03.23 기준(장마감),010140,630000000,630000000,95997413,7930,3135,0,-2353,2020.12,-26.00,-247,1.05,6164,2020.12,0
2021.03.23 기준(장마감),011790,37868298,37868298,3414795,143000,30800,108.19,989,2020.12,29.00,3671,2.12,50569,2020.12,0.94
2021.03.23 기준(장마감),008930,67304611,67304611,1039712,96600,19323,268.18,220,2020.09,0,0,6.04,9768,2020.09,0.33
2021.03.23 기준(장마감),000120,22812344,22812344,4934522,194500,125500,31.28,5547,2020.09,23.00,7440,1.02,170246,2020.09,0
2021.03.23 기준(장마감),029780,115858891,115858891,13011486,35700,24900,9.56,3557,2020.09,10.00,3551,0.51,66088,2020.09,5.29
2021.03.23 기준(장마감),180640,66262654,66262654,10233718,111000,41350,0,-6063,2020.09,0,0,4.06,14526,2020.09,0
2021.03.23 기준(장마감),128940,12078282,12078282,1608784,427000,215018,0,-103,2020.09,68.00,4679,5.40,58954,2020.09,0.15
2021.03.23 기준(장마감),028670,534569512,534569512,62139092,7150,2420,39.71,173,2020.12,20.00,349,1.31,5250,2020.12,0.73
2021.03.23 기준(장마감),006360,85490868,85490868,22679021,45200,16000,11.04,3822,2020.09,6.00,6543,0.82,51747,2020.09,2.84
2021.03.23 기준(장마감),241560,100249166,100249166,23157807,37150,14000,14.55,2468,2020.12,13.00,2841,0.88,40637,2020.12,0
2021.03.23 기준(장마감),078930,92915378,92915378,16828852,42050,30300,0,-922,2020.09,7.00,5720,0.43,90703,2020.09,4.91
2021.03.23 기준(장마감),026960,99700000,99700000,3910470,44500,15100,30.45,1174,2020.12,0,0,2.55,14005,2020.12,1.96
2021.03.23 기준(장마감),047810,97475107,97475107,13471716,41000,16400,46.87,766,2020.12,34.00,1065,2.93,12264,2020.12,0.56
2021.03.23 기준(장마감),003410,503859595,503859595,14299841,7420,4705,25.33,274,2020.12,21.00,324,2.00,3462,2020.12,6.34
2021.03.23 기준(장마감),004990,104909237,104909237,11528188,46650,21050,0,-6835,2020.09,0,0,0.35,94716,2020.09,3.02
2021.03.23 기준(장마감),023530,28288755,28288755,3410193,135000,58600,0,-27783,2020.12,21.00,5777,0.35,346706,2020.12,2.29
2021.03.23 기준(장마감),008770,39248121,39248121,7212766,90900,62200,0,-7085,2020.12,165.00,533,5.33,16472,2020.12,0.23
2021.03.23 기준(장마감),016360,89300000,89300000,24161187,47250,20900,7.27,5267,2020.09,6.00,6685,0.66,58223,2020.09,5.74
2021.03.23 기준(장마감),204320,46957120,46957120,11756469,89000,16850,569.92,123,2020.12,16.00,4444,2.00,34970,2020.12,0
2021.03.23 기준(장마감),039490,25998136,25998136,6015337,167500,52800,5.52,22659,2020.09,5.00,26218,1.19,105033,2020.09,2.40
2021.03.23 기준(장마감),285130,11741396,11741396,2392710,467000,63600,12.48,21916,2020.09,0,0,3.60,76041,2020.09,0.73
2021.03.23 기준(장마감),005830,70800000,70800000,29524542,54600,27750,5.75,7850,2020.09,6.00,7787,0.41,109727,2020.09,4.87
2021.03.23 기준(장마감),336260,65493726,65493726,12072027,65400,4292,142.96,341,2020.09,169.00,289,19.84,2457,2020.09,0
2021.03.23 기준(장마감),005940,281408887,281408887,45853865,12900,6310,5.88,1921,2020.12,5.00,2182,0.58,19352,2020.12,6.20
2021.03.23 기준(장마감),012750,37999178,37999178,21304300,104500,72000,22.01,3739,2020.12,20.00,4169,2.01,40939,2020.12,3.04
2021.03.23 기준(장마감),008560,675961727,675961727,98466697,4520,2175,5.46,816,2020.09,7.00,679,0.70,6340,2020.09,7.18
2021.03.23 기준(장마감),036460,92313000,27693901,8261833,35300,18350,0,-1864,2020.12,9.00,3726,0.37,87164,2020.12,0
2021.03.23 기준(장마감),007070,77000000,77000000,11917091,44900,26000,17.47,2187,2020.12,18.00,2134,1.28,29928,2020.12,2.36
2021.03.23 기준(장마감),020150,46110835,46110835,4174152,82300,24400,64.63,964,2020.09,59.00,1056,4.73,13170,2020.09,0.32
2021.03.23 기준(장마감),042660,107290669,107290669,9633717,30700,10950,32.47,807,2020.12,17.00,1577,0.73,36066,2020.12,0
2021.03.23 기준(장마감),282330,17283906,17283906,5582903,181000,112500,22.75,7100,2020.12,17.00,9304,4.00,40337,2020.12,1.49
2021.03.23 기준(장마감),112610,42171403,42171403,3911680,108000,10628,45.89,1434,2020.09,31.00,2129,5.06,13002,2020.09,0.72
2021.03.23 기준(장마감),010060,23849371,23849371,4444130,138500,27700,0,-10321,2020.12,14.00,8061,1.16,98978,2020.12,0
2021.03.23 기준(장마감),081660,60752222,60752222,27085030,48550,19300,15.10,2966,2020.09,11.00,4051,1.96,22900,2020.09,0.43
2021.03.23 기준(장마감),004170,9845181,9845181,2481976,300000,200000,0,-10512,2020.12,14.00,19219,0.79,349962,2020.12,0.55
2021.03.23 기준(장마감),047040,415622638,415622638,38314907,6700,2310,9.53,683,2020.12,6.00,1057,1.00,6509,2020.12,0
2021.03.23 기준(장마감),000080,70133611,70133611,5135291,47050,21900,31.21,1216,2020.12,23.00,1682,2.47,15388,2020.12,1.98
2021.03.23 기준(장마감),001040,29176998,29176998,5534501,118500,53200,15.13,6020,2020.09,10.00,8830,0.64,142604,2020.09,2.19
2021.03.23 기준(장마감),028050,196000000,196000000,48881407,14700,7150,10.81,1249,2020.12,9.00,1569,1.65,8167,2020.12,0
2021.03.23 기준(장마감),088350,868530000,868530000,59424179,3665,900,11.13,271,2020.12,7.00,416,0.18,16857,2020.12,1.00
2021.03.23 기준(장마감),009240,23533928,23533928,5574993,123500,46250,38.88,2765,2020.12,27.00,3913,3.05,35223,2020.12,1.21
2021.03.23 기준(장마감),047050,123375149,123375149,11193814,25400,8760,10.60,1934,2020.12,9.00,2368,0.80,25598,2020.12,3.41
2021.03.23 기준(장마감),014680,11335195,11335195,4533559,255000,68100,20.53,10864,2020.12,16.00,13822,4.47,49890,2020.12,0.81
2021.03.23 기준(장마감),000990,44398588,44398588,8080498,74300,18450,14.79,3706,2020.09,0,0,3.05,17994,2020.09,0.64
2021.03.23 기준(장마감),030000,115041225,115041225,37694798,23050,11950,15.20,1368,2020.12,15.00,1423,2.09,9948,2020.12,4.04
2021.03.23 기준(장마감),010620,39942149,39942149,5305131,62800,21300,0,-488,2020.12,41.00,1419,1.01,58333,2020.12,0
2021.03.23 기준(장마감),375500,19358738,19358738,3972462,136000,103500,0,0,,0,0,0,0,,0
2021.03.23 기준(장마감),007700,15400000,15400000,1613548,156000,79900,26.12,5571,2020.12,19.00,7830,4.04,35987,2020.12,0.69
2021.03.23 기준(장마감),064350,109142293,109142293,6317475,24250,9350,61.85,325,2020.12,50.00,399,1.61,12493,2020.12,0
2021.03.23 기준(장마감),000880,74958735,74958735,14642438,37600,12150,0,0,,7.00,4415,0.54,54354,,2.40
2021.03.23 기준(장마감),138930,325935246,325935246,128301060,6970,3640,4.53,1474,2020.09,4.00,1760,0.25,26771,2020.09,4.80
2021.03.23 기준(장마감),011210,27195083,27195083,2658024,108500,20750,35.64,2242,2020.12,18.00,4480,0.68,117390,2020.12,0.88
2021.03.23 기준(장마감),272210,110230389,110230389,3797756,22850,4805,23.09,849,2020.12,29.00,686,2.09,9378,2020.12,1.17
2021.03.23 기준(장마감),007310,3671981,3671981,608214,627000,433500,19.66,29596,2020.09,15.00,39488,1.45,401831,2020.09,1.38
2021.03.23 기준(장마감),001450,89400000,89400000,33545605,28000,17900,5.80,4075,2020.09,6.00,4001,0.37,63157,2020.09,4.23
2021.03.23 기준(장마감),006650,6500000,6500000,1380081,405500,67300,16.50,19576,2020.12,8.00,40060,1.05,306685,2020.12,0.93
2021.03.23 기준(장마감),006260,32200000,32200000,4600749,80000,24150,0,-72,2020.09,10.00,6476,0.54,116525,2020.09,2.29
2021.03.23 기준(장마감),069960,23402441,23402441,3804322,94000,52900,28.72,3005,2020.12,11.00,7945,0.45,193151,2020.12,1.16
2021.03.23 기준(장마감),042670,216563754,216563754,15250823,10550,2565,13.17,707,2020.12,8.00,1113,0.85,11012,2020.12,0
2021.03.23 기준(장마감),012450,50630000,50630000,9068250,46650,15100,27.52,1426,2020.09,15.00,2675,0.78,50024,2020.09,1.53
2021.03.23 기준(장마감),003090,58141980,58141980,2982485,86700,7020,19.44,1692,2020.12,0,0,1.99,16495,2020.12,0.30
2021.03.23 기준(장마감),294870,65907330,65907330,7092039,32250,13600,8.06,3596,2020.12,5.00,5585,0.70,41626,2020.12,2.07
2021.03.23 기준(장마감),002380,8886471,8886471,1055622,226500,107000,3.07,67079,2020.12,0,0,0.32,636034,2020.12,2.77
2021.03.23 기준(장마감),017800,40815191,40815191,11457322,52800,27776,19.57,2233,2020.09,13.00,3324,1.81,24203,2020.09,1.83
2021.03.23 기준(장마감),111770,44311468,44311468,11099052,43550,17700,10.77,3696,2020.09,10.00,4106,0.88,45125,2020.09,1.26
2021.03.23 기준(장마감),004370,6082642,6082642,992336,401500,251000,11.65,24416,2020.12,15.00,19279,0.81,351731,2020.12,1.41
2021.03.23 기준(장마감),010120,30000000,30000000,4129598,79200,26550,22.12,2595,2020.09,14.00,4162,1.21,47563,2020.09,1.92
2021.03.23 기준(장마감),004800,21071025,21071025,1785675,95000,51500,0,-2504,2020.12,10.00,8163,0.73,112172,2020.12,6.12
2021.03.23 기준(장마감),000240,93020173,93020173,8057319,23400,7400,15.07,1198,2020.09,0,0,0.49,36684,2020.09,2.77
2021.03.23 기준(장마감),005250,47028210,47028210,2485145,56300,15700,10.34,3451,2020.12,0,0,1.76,20248,2020.12,1.40
2021.03.23 기준(장마감),010780,30892606,30892606,1629313,59300,18550,12.90,4148,2020.09,9.00,6094,1.39,38578,2020.09,1.87
2021.03.23 기준(장마감),185750,11426099,11426099,1296182,273774,58475,16.97,8429,2020.09,18.00,7964,2.99,47895,2020.09,0.67
2021.03.23 기준(장마감),120110,26978840,26978840,4696936,59000,21400,10.33,5585,2020.09,13.00,4575,0.80,72011,2020.09,1.73
2021.03.23 기준(장마감),003000,64837978,64837978,3346147,42537,14894,0,-101,2020.12,0,0,6.34,3775,2020.12,0.38
2021.03.23 기준(장마감),004000,25800000,25800000,5858001,66500,25100,7.42,7705,2020.12,9.00,6102,0.88,64770,2020.12,2.62
2021.03.23 기준(장마감),069620,11586575,11586575,528624,286500,69300,115.35,1101,2020.12,0,0,2.48,51195,2020.12,0.47
2021.03.23 기준(장마감),031430,7140000,7140000,241166,220000,134000,28.89,7131,2020.12,24.00,8758,2.30,89514,2020.12,0.53
2021.03.23 기준(장마감),001740,248187647,248187647,30410251,5950,4420,40.72,139,2020.12,22.00,254,0.60,9414,2020.12,2.12
2021.03.23 기준(장마감),032350,69275662,69275662,3344450,22150,7250,0,-681,2020.09,0,0,4.88,3967,2020.09,0
2021.03.23 기준(장마감),000210,15441262,15441262,4018655,97500,47439,6.45,13082,2020.12,0,0,1.26,67178,2020.12,1.54
2021.03.23 기준(장마감),161890,22881180,22881180,6587376,59900,31400,40.72,1390,2020.09,20.00,2819,2.59,21825,2020.09,0.61
2021.03.23 기준(장마감),051600,45000000,45000000,4407006,33600,24750,14.52,1935,2020.12,9.00,3185,1.20,23371,2020.12,4.08
2021.03.23 기준(장마감),016380,100008897,100008897,132943,21300,5370,18.64,668,2020.12,0,0,1.28,9716,2020.12,0.80
2021.03.23 기준(장마감),014820,25618511,25618511,427726,63400,13250,24.36,1989,2020.12,0,0,2.57,18861,2020.12,1.24
2021.03.23 기준(장마감),192820,10049509,10049509,2394488,127500,60800,30.20,4040,2020.09,20.00,6107,3.34,36511,2020.09,0
2021.03.23 기준(장마감),013890,14406749,14406749,3185606,102181,46894,29.05,2912,2020.12,0,0,3.09,27338,2020.12,0.86
2021.03.23 기준(장마감),214320,20000000,20000000,6045254,70400,43300,18.47,3211,2020.09,15.00,4057,1.53,38672,2020.09,3.04
2021.03.23 기준(장마감),009420,52240638,52240638,3285576,41950,16100,59.79,378,2020.12,55.00,409,6.38,3542,2020.12,0
2021.03.23 기준(장마감),192080,18374502,18374502,2368928,85800,37800,10.41,6127,2020.12,9.00,7455,1.60,39966,2020.12,0.55
2021.03.23 기준(장마감),003850,52120000,52120000,3520558,30100,7896,41.98,530,2020.12,35.00,633,3.25,6852,2020.12,0.41
2021.03.23 기준(장마감),003520,182892731,182892731,8256907,12800,3870,0,-1,2020.12,0,0,10.03,626,2020.12,0
2021.03.23 기준(장마감),020560,74411764,37198441,14627942,29714,11757,0,-11565,2020.09,-5.00,-3281,2.30,6708,2020.09,0
2021.03.23 기준(장마감),006120,19037855,19037855,1958675,91600,15850,3.84,15229,2020.09,0,0,0.62,94360,2020.09,1.71
2021.03.23 기준(장마감),073240,287260287,287260287,15286774,4280,2650,0,-349,2020.09,0,0,0.93,4124,2020.09,0
2021.03.23 기준(장마감),004490,14000000,14000000,3455808,146500,22700,16.61,4733,2020.12,0,0,0.95,82528,2020.12,0.64
2021.03.23 기준(장마감),005300,8975123,8975123,919835,132500,83100,0,-1397,2020.12,20.00,6016,0.87,140845,2020.12,2.20
2021.03.23 기준(장마감),001230,95432737,95432737,24910425,11650,3050,0,-570,2020.09,9.00,1254,0.53,21689,2020.09,1.75
2021.03.23 기준(장마감),001120,38760000,38760000,10113500,30650,6820,3.63,7678,2020.12,10.00,2749,0.75,37205,2020.12,1.43
2021.03.23 기준(장마감),114090,61855670,61855670,4023397,18150,10750,0,-1040,2020.12,-21.00,-835,2.19,7863,2020.12,0
2021.03.23 기준(장마감),000670,1842040,1842040,91116,660000,384500,8.04,72005,2020.12,0,0,0.30,1930799,2020.12,1.73
2021.03.23 기준(장마감),003240,1113400,1113400,86296,1038000,511000,10.17,93173,2020.09,0,0,0.24,3976576,2020.09,0.16
2021.03.23 기준(장마감),005440,97704482,97704482,10614854,10850,5060,24.18,426,2020.09,0,0,0.51,20075,2020.09,2.04
2021.03.23 기준(장마감),241590,60545435,60545435,2410279,18200,8440,25.00,662,2020.12,16.00,1031,1.93,8554,2020.12,0.27
2021.03.23 기준(장마감),079160,35100000,35100000,2173629,30350,12925,0,-18557,2020.09,-10.00,-2892,7.26,3923,2020.09,0
2021.03.23 기준(장마감),093370,92606819,92606819,4215943,14000,5060,0,-55,2020.09,0,0,4.58,2324,2020.09,0
2021.03.23 기준(장마감),020000,24630000,24630000,7129977,41100,16700,11.43,3455,2020.12,10.00,3834,0.77,51075,2020.12,1.14
2021.03.23 기준(장마감),069260,40878588,40878588,3421089,27650,12250,19.46,1213,2020.12,11.00,2210,1.35,17420,2020.12,4.24
